parent_asin,year_month,topic,topic_label,delta,n_reviews_t,rating,verified_purchase,helpful_vote,review_text
B0BXHCDWM8,2023-02,refund_warranty_cs,환불 보증 고객대응,0.2,15,1.0,False,0,total waste of money update i contacted the manufacturer about this unit and weeks later i still have not heard back from them i would not recommend this unit to anyone i received this as a christmas gift and was so happy i really wanted one of these not even a month and a half later it stopped working first the ice full light kept coming on when there was no ice but now it won t make ice at all o
B0BXHCDWM8,2023-02,refund_warranty_cs,환불 보증 고객대응,0.2,15,3.0,False,0,trash one through two of these icemakers within three years and only use them seasonal bowties water pumps went bad reached out to eat glue they sent me to a third party who never responded spend a little more and get a better product
B00W0WZPRY,2020-01,performance,성능 미달,0.2,5,1.0,True,5,very bad i have tried and followed instructions but it did not work it takes around 30 second to fill up a glass of water extremely slow i am not happy with this product
B08L5Q37H7,2022-02,misrepresentation,설명 불일치,0.2,5,1.0,True,0,terrible quality terrible chinese quality no brand name knock off not even boxed in any kind of professional manner
B08N4RQRMM,2021-11,incompatibility,호환 및 규격,0.2,5,3.0,True,4,does not really work for deviled eggs i was super excited for this product but was a little disappointed it works well for storing eggs it s sturdy and will definitely last but it did not fit deviled eggs atleast an average size egg the dips sit more up and down rather than sideways which i could tell from the photos but other reviews said it would hold deviled eggs however when you put in the dev
B076KDDNW5,2020-01,performance,성능 미달,0.2,5,3.0,True,0,one unit works fine the other does not line up and there for does not work one unit works fine the other does not line up and there for does not work
B0748D7XFS,2020-01,performance,성능 미달,0.2,10,2.0,True,0,does not work the same as the original keurig filter there were no coffee grounds in my coffee but it did leave a black residue at the bottom of the cup the original keurig filter does not do that so disappointed that these didn t work because the price was good for 6 filter
B0748D7XFS,2020-01,performance,성능 미달,0.2,10,1.0,True,0,does not fit my keurig now holes on the bottom to fit into my keurig machine completely useless
B0183RU1WI,2018-11,water_taste_filter,물맛 및 여과,0.2,5,2.0,True,0,smells bad the filter smells like it s been in the box for a while so when you install in the humidifier the air smells stale and cardboard like i had to take it out of my kid s room as it didn t smell purified tested the others in the box and it all smelled
B09DDFHKZ7,2018-12,water_taste_filter,물맛 및 여과,0.2,5,2.0,True,0,horrible taste and smell in less than 3 months filter worked fine after install then in less than 3 months water had terrible taste and smell i plan to try one more generic highly rated filter if that does not work i might have no choice but to try the very expensive original filters from ge
B00AF7U2SI,2021-07,purchase_warning,구매 경고,0.2,5,1.0,True,0,not true fit i do not have a choice but to purchase another new one because my machine keeps eating them i can not wait to buy a new dryer save your money
B0C5R2628T,2019-12,purchase_warning,구매 경고,0.2,5,1.0,True,20,not compatible says it is compatible with our fridge it is not do not buy
B0049HB9R8,2021-07,purchase_warning,구매 경고,0.2,10,1.0,True,0,very cheaply made these were big and bulky they bent when u moved them if you put anything at all ontop of them they bent more they scratched so easy with any contact i returned mine and would not recommend buying at all
B0049HB9R8,2021-07,purchase_warning,구매 경고,0.2,10,2.0,True,0,do not buy cheap burner covers i disliked the flimsy covers they are warped and they do not lay flat over the burners
B07B9N9S1C,2016-11,incompatibility,호환 및 규격,0.2,5,1.0,True,0,what i got did not match the picture what i what i got did not match the picture what i got did not fit my coffee maker sadly had to return for refund
B01KKM9M4M,2016-11,incompatibility,호환 및 규격,0.2,5,3.0,True,0,does not fit ninja does not fit my ninja it specifically says it does but does not shipped fast though
B09PV1QNXT,2022-02,performance,성능 미달,0.2,5,5.0,True,0,does not work did not and does not work 8n aching only get red light
B07CL8YV1H,2018-07,build_quality,제작 품질,0.2,5,5.0,True,0,worth the extra money i have purchased 3 of these there are other models that are cheaper but reviews make them seem flimsy this filter is sturdy i bang it on the side of the trash can regularly i think it s worth paying more for a superior product
B01AZXTBPG,2017-11,return_blocked,반품 차단,0.2,5,1.0,True,1,water not tasting right ratings looked good but noticed after a few days water tasted like plastic to be fair maybe i just got a bad one ordered a different brand now water tastes perfect stuck with them ca not return
B00BA052SO,2016-11,incompatibility,호환 및 규격,0.2,5,1.0,True,0,basket did not fit
B07RT4TTW2,2021-07,purchase_warning,구매 경고,0.2,5,1.0,True,0,don t recommend it i bought this product for my home appliance business but lately i get guarantees of this they burn very fast for business i do not recommend them
B081ZMYCVM,2020-03,build_quality,제작 품질,0.2,5,1.0,False,0,breakdown after little use i purchased at sam s club and had it for about 6 months before it stopped working it was still under manufacturers warranty so i returned it to sam s i exchanged for another now another year and it is broken again poor quality it will not last do not buy this product curtis international manufactured this so other companies can put their badge on it it is not made by igl
B07P6FBDBM,2021-11,incompatibility,호환 및 규격,0.2,5,1.0,True,1,does not fit the humidifier it is supposed to fit tgis is about 4 too short does not fill the channel fully while some knockoff brands do i decided to spend the extra money as i thought they would last longer but waste of money
B01GABBF60,2018-12,water_taste_filter,물맛 및 여과,0.2,5,5.0,True,23,way better than the oem ones i was initially apprehensive to order these but the reviews were great and i had a bad oem filter actually cause a leak in the water line system on my fridge not only did it fit perfectly in my ge fridge not only is it a much much better price per filter but the water tastes much better now coming out of the fridge these advertise additional levels of filtration and it
B07BD2G4TY,2021-03,refund_warranty_cs,환불 보증 고객대응,0.2,15,1.0,True,0,the spinning side never worked right out of the box i am so frustrated i was so excited to purchase this item and when i got here i set it all up just for it not to work like it should so i asked for refund and they said that i would have to pay for the postage so i went to the post office today and they quoted me 115 to send this back an item that was already broken when it showed up to my door i
B07BD2G4TY,2021-03,refund_warranty_cs,환불 보증 고객대응,0.2,15,5.0,True,0,better than going to laundramat fun to use this is a wonderful addition it is easy to use and works great i have it set up in the kitchen close to the sink so it is easy to add water and then drain it i have it raised up on cinder blocks with 1 high density foam padding under each block i also put some more foam and a piece of carpet under each if its feet as it rests on top of the cinder blocks t
B07BD2G4TY,2021-03,refund_warranty_cs,환불 보증 고객대응,0.2,15,5.0,True,0,terrible product worked fine for about a month or so then stopped rinsing purchased warranty when contacted costumer service they said they couldn t do anything so stuck with a machine that doesn t fully work really pissed off and costumer service is the worst
B00W0WZPRY,2017-04,purchase_warning,구매 경고,0.2,5,1.0,True,1,do not waste your money took several large glasses of water before dark coloring charcoal disappeared even after that it had a gritty taste bought 3 2 in trash already once i get replacement the third will be in the trash do not waste your money
B07D44J9SW,2022-02,incompatibility,호환 및 규격,0.2,5,1.0,True,0,product is misrepresented although the model numbers match this filter does not fit into the kenmore refrigerator you need to order an actual kenmore product not an amazon recommendation
B09K4S9C32,2022-02,durability_failure,내구성 고장,0.2,5,1.0,True,1,very disappointed very disappointed broken out of the box before i got to even used it eventually i just packed it up after two hours of trying to get it to run properly now it s the task of getting it shipped back and a refund what a mess
B0C7Q376YY,2020-08,return_intent,반품 의사,0.2,5,1.0,True,1,didn t work same brand and everything as my original filter the wording and everything was the same but it did not work had to return it
B09PGQMSW3,2020-12,shipping_packaging,배송 및 포장,0.2,5,1.0,True,7,too short to work on my lg washer dryer combo too short to work on my lg washer dryer combo by 2 causing one side rail to fall into the concave section of the top of the washer and was missing parts silicone gap space cover the front of the side sections does not have magnets to hold them in place
B00ZYDX2G2,2021-01,shipping_packaging,배송 및 포장,0.2,5,5.0,True,0,return i purchased this item to have in inventory however when i went to use the product i found that it was the wrong item i would like to return them for the correct item
B07W7RNRMW,2022-06,misrepresentation,설명 불일치,0.2,5,2.0,True,0,tore on installation the quality of the joint on the pull tan is not great compared to the original which allowed the tan to be used when positioning the filter into the range hood this one ripped the aluminum screen the screen itself feels less robust i would clean the old filter and reused but i doubt this will hold up will look for the original filter next time not a knock off
B00UVUZMD4,2016-01,performance,성능 미달,0.2,5,1.0,True,18,does not fit 4396508 this filter is a different design than the old 4396508 which it says its compatible with it is not and so it is useless to me
B073WGTTK6,2018-08,build_quality,제작 품질,0.2,5,3.0,True,4,pay a little more for quality material it fits but the material is a thin plastic like a cheap childs toy the lack of quality material is disappointing especially paying 18 i can tell that i will be replacing another broken one soon
B079YBT2LJ,2022-08,purchase_warning,구매 경고,0.2,5,2.0,True,1,unneccesary this does not make a difference pressure should not matter in an infusion brewer like the aeropress so the only benefit is the convenience of having it not drip in which case just use inverted method i do not use mine because i do not like metal filter taste and i thought it would work with paper filters but it does not you can make the same level of espresso with an aeropress with or 
B09ZB2ZPJ5,2020-12,durability_failure,내구성 고장,0.2,5,1.0,True,0,this isn t great returned it because it stopped working right 2 weeks into using it
B09ZB2ZPJ5,2020-12,durability_failure,내구성 고장,0.2,5,5.0,True,4,wow our refrigerator ice machine broke so i figured we would get something more portable so we could use it in the rv too wow this thing really works it s quiet efficient and it makes a lot of ice
B091MZJ812,2017-07,return_blocked,반품 차단,0.2,5,1.0,True,0,2nd filter i have purchased that will not fit into 2nd filter i have purchased that will not fit into my fridge and because i did not try and install it immediately i cannot return it your return window has closed thanks water sentinel
B00W0UIE5G,2016-10,incompatibility,호환 및 규격,0.2,5,1.0,True,0,a waste of money did not fit my unit a waste of money
B07Y9S7L29,2021-07,purchase_warning,구매 경고,0.2,10,1.0,True,1,poor quality do not recommend do not recommend product became unfunctional water stopped running thru filter after 4 months use
B07Y9S7L29,2021-07,purchase_warning,구매 경고,0.2,10,2.0,True,0,missing parts poor service response disappointed missing key connection parts called their customer service to have them send them promises made and not kept it has been weeks i would not recommend this product i had to buy a second one just to have the ability to install it then i knew i would have an extra one for when the time comes in 5 years to change it out with a replacement filter not a go
B01CC7SBE0,2017-08,return_blocked,반품 차단,0.2,5,5.0,True,1,it is compatible with the e version if you move it is compatible with the quot e quot version if you move the chip taped on from your old quot e quot filter i can live with the expired notice to save 40
B07CNQ1G25,2022-02,performance,성능 미달,0.2,5,1.0,True,0,useless completely incapable of turning on my old cook top returned
B003BIGD40,2021-11,incompatibility,호환 및 규격,0.2,5,1.0,True,0,this was incorrect and should be return this was incorrect and should be return
B00VTQFX2Y,2021-11,incompatibility,호환 및 규격,0.2,5,4.0,True,0,it worked the only issue was the red filter did not fit into the piece the instructions said it would
B071KQY5TJ,2017-10,purchase_warning,구매 경고,0.2,10,1.0,True,9,very bad product very bad product i am not sure if the one they sent me is defected or what but it does not really work well it reminds me of toy washers just a little bigger i do not recommend it at all
B071KQY5TJ,2017-10,purchase_warning,구매 경고,0.2,10,5.0,True,1193,great machine overall with a few minor design issues to overcome i want to give this machine 4 5 stars but that is not a choice overall the machine is great but it definitely had a learning curve for me and i am usually very handy i also have a few concerns about some of the other reviews which i relied heavily on with making a decision to purchase this unit it came packaged securely and was easy 
B07KF8VK8C,2022-02,misrepresentation,설명 불일치,0.2,5,1.0,True,1,not worth it pictures say thousand words 1st picture is a reading from tap water 2nd image shows after using this filter barely does any good 3rd picture is when i used my zero water filter from the pitcher i would refrain from buying this product it is a scam
B07W7KWB6P,2022-02,performance,성능 미달,0.2,5,5.0,True,0,a capful every water fill gives your filters a much longer life excellent product this conditioner helps keep your expensive water filters from getting hard and basically useless a capful every water fill gives your filters a much longer life
B07RNMDHRL,2022-02,performance,성능 미달,0.2,5,5.0,True,18,different reason to get this machine after much research and thought i decided to buy the black decker 1 6 cu portable washing machine my decision is a bit different than most others because i am 75 years old have hip back issues balance issues and live in a 2 story house since 90 per cent of our dirty laundry is located on the second floor it did not make sense to make multiple trips up and down 
B01LZHJF55,2021-07,purchase_warning,구매 경고,0.2,5,1.0,True,2,quality control needed i ordered this product twice the first time there was no problem the filters fit perfectly were reasonably easy to install and did not leak my second experience was different the filter could not be installed after several attempts i compared the new filter to the old one i had just removed in the attached photo the old filter is on the left the new one is on the right the f
B00AUDAFKM,2016-02,incompatibility,호환 및 규격,0.2,5,1.0,True,0,wrong part
B00XJ6Q86C,2017-10,purchase_warning,구매 경고,0.2,5,3.0,True,0,i would not recommend them for someone that s counter is lower than the my stove is higher that the counter it did not work the way they came so i cut them and it is wedged between the stove and counter it s okay but i would not recommend them for someone that s counter is lower than the stove
B07SKTNJ9S,2020-05,return_intent,반품 의사,0.2,5,5.0,True,0,it s great i m going to keep it not returning it
B083G9PRCZ,2020-05,return_intent,반품 의사,0.2,5,1.0,True,18,wash basket suspension rod displaced after 5 washes after 5 or so washes the wash basket tub slumped to one side i used a flashlight to look at the space inside between the basket the side of the unit there was a steel rod w a hook that was attached to the bottom of the unit and not attached at the top we moved the washer tipped it over saw that it was a suspension rod that became unhooked unbalan
B07BYC8FVQ,2022-09,purchase_warning,구매 경고,0.2,5,1.0,True,0,does not work weak coffee i am so disappointed in this product i thought i would give it a try since i usually use paper filters but the coffee comes out extremely weak and there s still sediment in the bottom you can see just how clear it is and i used the same amount of coffee grinds as normal i do not recommend
B074R45NMV,2016-04,durability_failure,내구성 고장,0.2,5,2.0,True,1,week in the center and broke when the filter was inserted
B0BNWWFHPX,2021-03,durability_failure,내구성 고장,0.2,5,5.0,True,1,great freezer replacement worked for my freezer but i did adjust both the screws to get the cycle temp and interval correct the one i replaced was explosion proof for cyclopentane but whatev that s probably why the last one failed
B0052SUOYC,2016-06,performance,성능 미달,0.2,5,3.0,True,1,it works sort of have to jury rig to make it level as the feeder tube restricts adjustment did not work at first waited and finally it clicked in to produce ice
B0168YD2HY,2017-11,purchase_warning,구매 경고,0.2,5,1.0,True,3,collapses useless in ma0800 this product was totally defective in my moistair humidifier model ma0800 i put the filter in my humidifier filled up the tank and all 4 filters collapsed within 2 days and could not humidify at all i am so frustrated with this purchase bad product i ca not return for a refund because the filters turned to mush when wet total waste of money
B09Y5LGB2F,2022-04,durability_failure,내구성 고장,0.2,5,5.0,True,6,awesome machine this is the one this is our second one of these machines we wore the first one out makes tons of ice we bought a different machine from home depot after our first one wore out but it was terrible this one has an electric water shut off switch and i like the way it works we returned the one to home depot and re purchased this machine you will like it happy camper
B07S656FRB,2019-12,performance,성능 미달,0.2,5,5.0,True,0,works fine hard to write a review on something that either works or does not work it works fine but the real test will be if it lasts more than the five years our oven elements have previously worked before burning out
B07ZHVVD2V,2019-12,performance,성능 미달,0.2,5,3.0,True,0,good for outer spring ring only these pliers are only good for the outer ring for that they are helpful for the inner spring useless
B07JQTW7NF,2022-02,performance,성능 미달,0.2,5,5.0,True,0,it worked out of the blue my dryer stopped working one day while working perfectly the day before but rather then going out and spending hundreds on a new one i thought to just try this if it does not work oh well its only a few dollars and to my surprise it did install was super easy and at most took 5 minutes
B00UVUZRHU,2016-01,misrepresentation,설명 불일치,0.2,5,1.0,True,1,i am not sure how well these work the water i am not sure how well these work the water from our frig comes out slightly cloudy it s clean but for the price they charge water should be crystal clear in my opinion whether it s a knockoff brand or whirlpool it s just a racket probably a whole house water purification system would be cheaper over time
B01G4XRT0K,2021-03,refund_warranty_cs,환불 보증 고객대응,0.2,5,4.0,True,0,great product i use these for my refrigerator and is a great value works well i ordered first time and it got lost in the mail so i reordered then the package i ordered first arrive but had been opened box was smashed and obviously had been opened and resealed and only had one filter in it i was refunded the first box
B01GE7V1H8,2021-03,refund_warranty_cs,환불 보증 고객대응,0.2,5,1.0,True,1,died i purchased this in feb 2020 but did not begin using it until the summer when our samsung refrigerator ice maker kept freezing up as of now in the 13 months i have had this ice maker i have made 4 5 bags of ice total calculating what this machine cost me divided by the number of ice bags i was able to make during that 13 months before this outfit died i figured it s cost me between 26 and 33 
B07RBSC4X2,2022-02,performance,성능 미달,0.2,5,5.0,True,0,exactly what i needed returned home from christmas vacation to find my clothes dryer was not heating i youtubed the problem and found this thermostat was blown i then searched amazon for this dryer model part and ordered it 2 3 days later i had the part quickly popped it in and dried 2 loads of laundry could not be easier 1 month later all remains well
B004XLDCM0,2017-11,purchase_warning,구매 경고,0.2,5,1.0,True,0,do not buy failed at 31 days cheap crap do not buy
B07FSVH5XL,2021-10,incompatibility,호환 및 규격,0.2,5,1.0,True,0,no metal on off arm does not include the metal on off arm i should have paid attention to the photos the old arm does not fit or work
B07QFPKG9V,2019-11,durability_failure,내구성 고장,0.2,5,5.0,True,18,not all shook up these pads do what they are supposed to do our laundry room is on the second floor a pan was installed when the house was built to drain off water in case of a washing machine failure the pan was removed in order to install a front loading machine with a pedestal a decade ago that machine did fail but fortunately there was no water leakage i decided to reinstall the pan when the r
B08L5Q37H7,2022-02,performance,성능 미달,0.2,5,1.0,True,0,garbage zero stars these are junk they do not work at all we got these instead of the papery kind that tend to fall apart after a few months we are just wasting electricity running the fan they don t wick at all after a few weeks the humidifier is saying to clean the filters they aren t dirty the humidifier just thinks they must be since they don t work the humidity never gets above 20 but i think
B07M8JMYHQ,2017-10,purchase_warning,구매 경고,0.2,10,1.0,True,55,buyer beware caveat emptor crappy product and crappy customer service bought this in feb 2015 and it worked fine for a few months then completely stopped we use this as our only source of ice and had it running 24 7 maybe it is not designed to run all day only on special occasions like christmas sent it back it took a few months to repair so we are into 2016 by now again it stopped working by this
B07M8JMYHQ,2017-10,purchase_warning,구매 경고,0.2,10,2.0,True,1,pluses are that it was fairly quiet and the cube size was nice i read the reviews and while it said the machine worked for about 2 months then stopped channeling water ice was not very frozen and very quickly melted when trying to put it in larger freezer pluses are that it was fairly quiet and the cube size was nice i read the reviews and while it said it was one of the best for home use i do not
B0928G77FD,2022-02,performance,성능 미달,0.2,5,2.0,True,0,did not fit my amana dryer still makes grind noise it looks like the gear piece that goes onto the wash tub is slightly smaller than the one i pulled off my amana washer both produce a grinding sound like the gears are not catching or are slipping this one is decent quality and came fast but it unfortunately does not seem to fit i have tried to swap some of the old parts in with these new ones and
B09FJR5R88,2020-11,durability_failure,내구성 고장,0.2,5,1.0,True,3,if you want to waste 40 00 and have to buy a new dishwasher i have a dishwasher that is about 3 years old and the element went out so i figured it would be worth it to replace the element everything went fine until i opened the door and the element burned a hole in the dishwasher tub not only did i waste 40 00 and time changing it now i also have to buy a new dishwasher obviously this element gets
B00PRA4C70,2016-05,performance,성능 미달,0.2,5,1.0,True,0,not for me did not work on my stove hard to keep the little flaps that go around the burners down below the flame did not keep the the mess off of the stove i tossed them after a week
B07YPQCPPZ,2022-10,return_intent,반품 의사,0.2,5,5.0,True,1,do you have a deeper shelf hi folks as you may notice i had to return the ref door shelf as where it attaches to the door is not deep enough to hook onto door and stay the current depth reach of the one you sent is about 1 inch and my door is deeper and requires closer to 3 in on the sides of the shelf bin in order to grab the length and the height of the shelf are perfect
B08WH5XL86,2016-01,incompatibility,호환 및 규격,0.2,5,5.0,True,2,it has been great not too big i have had this freezer about a month maybe a bit more so far it has been great not too big but is pretty roomy if anything changes as durability seemed to be an issue in reviews for these smaller coolers i will update
B07Y8VWJJL,2021-03,durability_failure,내구성 고장,0.2,5,1.0,True,0,did not last 3 months installed and broke within 3 months of normal use you get what you pay for
B07Y8VWJJL,2021-03,durability_failure,내구성 고장,0.2,5,3.0,True,0,cheap price but breaks after 6 months had to replace the first one with the second one after 6 months
B01MTXO405,2020-03,performance,성능 미달,0.2,5,1.0,True,1,internal diameter 3 5 inches the internal diameter for this vent hose was 3 5 inches and the diameter required was 4 0 inches i damaged the product attempting to install this type of installation should be with great ease but this product did not work product was too damaged to return so i did not attempt to return for a refund
B078WJS3H3,2018-06,durability_failure,내구성 고장,0.2,5,4.0,True,0,slow flow but worth the price if replaced every month good but does not last as long as advertised needed to change after 1month slow flow
B09YV4R5ZC,2021-07,refund_warranty_cs,환불 보증 고객대응,0.2,10,1.0,True,1,hope manufacturer sees this and helps bought this in september of last year its july now did not make it a year it makes a round of ice then stops and has simoutanious flashing lights between full and needs water water reservoir is full so i reset it and it makes another round of ice and stops again contacted amazon customer service and its outside of the return window so no luck with that it s go
B09YV4R5ZC,2021-07,refund_warranty_cs,환불 보증 고객대응,0.2,10,1.0,False,0,buy a different brand do not buy any products from trustech i bought a countertop ice maker last july 2020 from amazon and it was the model that was being sold before this model it quit working in april 2021 i contacted trustech s customer service team because it was still under warranty they got back to me timely and asked whether i wanted a refund or a new updated model i chose the updated model
B09YV4R5ZC,2021-07,refund_warranty_cs,환불 보증 고객대응,0.2,10,1.0,False,0,say no to trustech company do not buy any products from trustech i bought a countertop ice maker last july 2020 from amazon and it was the model that was being sold before this model it quit working in april 2021 i contacted trustech s customer service team because it was still under warranty they got back to me timely and asked whether i wanted a refund or a new updated model i chose the updated 
B089XXHNHB,2021-08,performance,성능 미달,0.2,5,1.0,True,0,why use the model number i used the model number on my range and the protecter i received wasn t even close i don t know how to order one that would fit if using the model number was useless very disappointing
B082H2T91B,2021-10,build_quality,제작 품질,0.2,5,5.0,True,1,better than great value i have been buying this for years it s made in the usa the paper product is not that flimsy like great value brand is
B0179LQ0VA,2022-08,purchase_warning,구매 경고,0.2,5,1.0,True,0,doesn t work consistently got the generic keurig error purchased replacement cup pod holder needle assembly part and still get the same error these filter holders are a waste of money
B0C5FL512B,2020-12,water_taste_filter,물맛 및 여과,0.2,5,5.0,True,2,great value and good taste i was a little nervous about getting a generic filter for my samsung fridge because the last time i went cheap i was disappointed the water had a metallic taste that never dissipated so i went back to the samsung brand at 49 each but when i saw these filters at a good price and with favorable reviews i took a chance i am glad i did i drink a lot of water bad kidneys and 
B0BHGW3M8B,2022-09,return_intent,반품 의사,0.2,5,5.0,True,3,great customer service was wonderfully impresses with this little fridge but after a couple of weeks it began a loud buzz from the compressor i contacted the seller rather than just send it back to amazon and was surprised at how quickly they responded to me and replaced the fridge with a new one the most important feature of an item is the way the company stands behind it a big thank you for grea
B082TVJ867,2021-03,refund_warranty_cs,환불 보증 고객대응,0.2,5,5.0,True,10,bought 9 3 20 slowly gone down hill this ice maker worked well for awhile then a couple of months in it started not making ice it s not my first experience with ice makers so i would shut it off unplug let it reset and then restart and we were in business again i used filtered water in this machine and kept it very clean as time went on it became more and more frequent now it s every other day and
B08FDBL1PZ,2021-08,refund_warranty_cs,환불 보증 고객대응,0.2,5,1.0,True,1,sent it back received a full refund washing by hand does a better job
B08SWD9RGJ,2022-02,incompatibility,호환 및 규격,0.2,5,1.0,True,0,be sure that you order the correct size bought the wrong size for my refrig door however had it fit it looked great
B085M7PDJX,2021-08,refund_warranty_cs,환불 보증 고객대응,0.2,5,1.0,True,0,lasted less than 4 months installed in late april 4 months later while preheating to 425 a bad burning smell filled the kitchen and oven would not get up to temp upon inspection realized the lower burner that we installed in april was no longer working my guess is the coil crapped out and created the burning smell oven is very clean and well cared for but this replacement coil did not last not sur
B08MQT4B5K,2021-08,refund_warranty_cs,환불 보증 고객대응,0.2,5,5.0,True,1,received broken and company not contacting me update changed to 5 starts because they refunded me my money and i got another one that works awesome received broken and have reached out multiple times to fix it or return it for a new one and haven t heard a thing works great on the rows that doesn t have a broken spring though
B07GC8DDQQ,2017-01,build_quality,제작 품질,0.2,5,2.0,True,0,flimsy i do not understand why this is different from previous ones
B07BTBBVPZ,2021-08,refund_warranty_cs,환불 보증 고객대응,0.2,5,1.0,True,2,way too hot part was easy to install however a couple of hours after installation there was a strong burnt plastic smell coming from the freezer the entire back wall of the freezer was hot to the touch and the ice in the ice maker was melting due to the heat i removed the part and will return it for a refund
B0BX35R9YQ,2022-02,incompatibility,호환 및 규격,0.2,10,2.0,True,1,no dimensions listed i thought i would finally found a humidifier cleaner that fits through the small hole in my humidifier there are no dimensions for the individual ball written anywhere on this page so i relied on a user s response to the question big mistake average people are not reliable it does not fit in humidifiers with small fill holes it s just over an inch in diameter and my fill hole 
B0BX35R9YQ,2022-02,incompatibility,호환 및 규격,0.2,10,5.0,True,1,these get the job done i like that this product was very easy to use i literally filled my humidifier and dropped it inside the only thing that i can say i that i did not like was it does not fit into my smaller humidifier however i cleaned my fan off when i 1st got this product and i do not see any white residue on my table surface anymore or the fan
B0BXGLMZL3,2022-02,incompatibility,호환 및 규격,0.2,5,1.0,True,1,cheap crap do not fit do not work waste of my money waste of my time cheap crap do not fit do not work waste of my money waste of my time and amazon is making me pack these up and drop them off at a ups location in order to refund my money they want me to ship 2 grams of cheap plastic weighing less than the packaging i will need 1000 miles just so some warehouse flunky can throw them away or did y
B08L5Q37H7,2020-02,performance,성능 미달,0.2,5,5.0,True,0,not what i expected i was truly surprised when i got them they did not look the other ones that i had before i actually thought they would not work but i just replaced the old ones in my humidifier with these and they were a perfect fit
B074124N36,2019-10,durability_failure,내구성 고장,0.2,5,4.0,True,1,it may not have fit but it shipped and works anyways i bought this because of how cheap it is vs oem equipment it is not an exact fit but it is the exact same part that does the exact same thing and it works exactly as it should so i bought it and figured out a way to custom fit it into my ge washing machine and it works perfectly if anything it would be wise for me to stockpile a few of these inc
B07B4FTS19,2019-11,durability_failure,내구성 고장,0.2,5,1.0,True,0,do not buy they were burned after a few times of use these protective covers might be a good solution if you never turn on your stove the one on my major burner was burned after first use it gave out some smell like a candle being out out and i felt nausea after inhaled the air while cooking even with the hood on highest speed from the picture you may see how bad it was the flames came out uneven 
B07CTC362N,2019-01,build_quality,제작 품질,0.2,10,5.0,True,0,it came with instructions better made than the original part i love that this replacement part is better made than the original it is a different looking metal part but perfectly replaces the brittle plastic original part it is not difficult to instal either i needed a poly drive or torch type drive which surprised me as i planned on only needing a regular or phillips head screwdriver i believe al
B07CTC362N,2019-01,build_quality,제작 품질,0.2,10,5.0,True,0,quality replacement my dishwasher came with cheap plastic wheels on the top rack i had to replace them when they broke i purchased these metal replacement ones from amazon i am so happy that i did it took a little bit to put them together but it was not difficult they work way better than the original
B00AF7U2SI,2021-01,durability_failure,내구성 고장,0.2,5,5.0,True,0,great replacement perfect fit replaced a broken lint trap that was wrecking my clothes
B09HFDP5CF,2019-11,performance,성능 미달,0.2,5,1.0,True,37,awful experience do not buy it i thought this was a great price for this cooktop it looked high end at a budget price however once it was installed first i found one of the grates had a crack a small one but still it s brand new and should not be that way the bigger issue is the center burner will not stay lit once you release the knob i contacted amazon support they were as helpful as possible bu
B07S1ZT1SX,2019-11,performance,성능 미달,0.2,5,3.0,True,0,not what i expected does not make enough ice to use for more than one or two people too slow capacity small hope your not thirsty easier to go buy a bag of ice disappointed should not have spent the money on this item
B07QF52RDK,2019-11,performance,성능 미달,0.2,5,3.0,True,2,cubes stick togther and freeze in a block this is a nice looking machine and relatively quiet the main problem is that the cubes do not separate when they come out of the machine you need to try to break them up with the scoop also quite often the entire ice tray evaporator that the ice comes out of freezes into a solid block there is a defrost button on it but it does not work you will need to sh
B09RWH2FDX,2019-11,performance,성능 미달,0.2,5,1.0,True,0,missing batteries one is missing 2 batteries so of course will not work they all read differently even though close
B0158XWOIO,2016-07,performance,성능 미달,0.2,5,1.0,True,1,did not work did not work straight out of the box buttons would light up but it would not actually do anything amazon made it easy to return though
B08R16X27L,2021-07,build_quality,제작 품질,0.2,5,4.0,True,0,thin wire price was good but boy is it flimsy guess that way it fits in better might be hard to clean
B01J3RXXGS,2016-12,durability_failure,내구성 고장,0.2,5,5.0,True,1,good value as expected glad to get rid of my old broken basket
B08WK97GXF,2021-05,purchase_warning,구매 경고,0.2,5,1.0,True,1,do not buy this machine horrible machine was leaking the whole time ann broke the second time using it the agitator stopped turning i would not recommend this machine to anyone
B07XQZVJ4R,2020-04,return_intent,반품 의사,0.2,5,5.0,True,0,this product never buzz this product never buzz from the starts to finish very nice quality not like the first one i bought it buzzed from the starts to finish so i returned it
B07S388MQP,2021-02,refund_warranty_cs,환불 보증 고객대응,0.2,5,1.0,True,1,awful waste of money do not buy this product it only worked for about 4 months and the 1 year warranty is a complete lie
B08ZHNZXJ6,2021-07,build_quality,제작 품질,0.2,5,1.0,True,0,knock off not great quality not the same quality as original that came with the stove not even close very poor quality even for a knock off
B00EUDDCJE,2016-07,performance,성능 미달,0.2,5,5.0,True,0,top quality these are the only ones that really work top quality medium sized long tube mesh that allows for many many washing reusable high quality nylon clamp this is the best i have found i have tried knockoffs cheaper and they do not work and do not last
B0CBLTJ7PV,2019-11,performance,성능 미달,0.2,5,5.0,True,0,works great fit whirlpool duet dryer easy to install as the dryer was turning just not heating replaced all parts from the front works great
B01FSR3X7Q,2018-01,purchase_warning,구매 경고,0.2,5,5.0,True,0,we have purchased 3 of these much cheaper than replacing the whole dryer newer model samsung i do not recommend
